C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2018;12. Usera;70 a 74 años;4.828;92;830;1.854;1.333;112;75;246;14;101;40;106;7;11;7;1.980;24;284;698;565;59;64;135;7;37;36;57;5;6;3;2.848;68;546;1.156;768;53;11;111;7;64;4;49;2;5;4
1 de enero de 2018;12. Usera;75 a 79 años;3.949;120;930;1.590;866;71;49;143;8;63;34;50;10;10;5;1.552;17;300;586;369;44;39;89;5;24;33;29;9;6;2;2.397;103;630;1.004;497;27;10;54;3;39;1;21;1;4;3
1 de enero de 2018;12. Usera;80 a 84 años;4.774;181;1.522;1.983;723;71;57;111;4;63;10;27;4;14;4;1.715;22;478;680;312;45;54;58;1;26;9;17;3;9;1;3.059;159;1.044;1.303;411;26;3;53;3;37;1;10;1;5;3
1 de enero de 2018;12. Usera;85 a 89 años;3.458;138;1.294;1.413;402;41;20;66;5;37;10;17;4;4;7;1.185;17;394;475;163;30;17;36;1;20;9;13;3;3;4;2.273;121;900;938;239;11;3;30;4;17;1;4;1;1;3
1 de enero de 2018;12. Usera;90 a 94 años;1.284;49;514;522;130;8;6;30;4;10;1;7;0;0;3;368;4;130;151;52;7;4;9;1;2;1;5;0;0;2;916;45;384;371;78;1;2;21;3;8;0;2;0;0;1
1 de enero de 2018;12. Usera;95 a 99 años;303;10;140;118;23;2;2;5;0;1;0;1;0;0;1;69;1;27;31;5;1;1;2;0;0;0;1;0;0;0;234;9;113;87;18;1;1;3;0;1;0;0;0;0;1
1 de enero de 2018;12. Usera;100 y más años;32;2;15;11;3;0;0;0;0;0;0;0;0;0;1;5;0;1;3;1;0;0;0;0;0;0;0;0;0;0;27;2;14;8;2;0;0;0;0;0;0;0;0;0;1
1 de enero de 2018;13. Puente de Vallecas;Total;175.523;2.330;17.096;34.002;56.756;9.997;6.820;23.029;2.362;5.535;1.502;12.564;769;2.540;221;80.971;650;6.374;15.201;27.866;5.153;3.914;11.151;887;1.763;1.103;5.337;360;1.105;107;94.552;1.680;10.722;18.801;28.890;4.844;2.906;11.878;1.475;3.772;399;7.227;409;1.435;114
1 de enero de 2018;13. Puente de Vallecas;25 a 29 años;15.152;253;967;1.372;4.798;1.191;689;2.669;146;324;117;2.111;50;444;21;7.468;160;601;744;2.398;658;361;1.286;59;93;82;808;21;179;18;7.684;93;366;628;2.400;533;328;1.383;87;231;35;1.303;29;265;3
1 de enero de 2018;13. Puente de Vallecas;30 a 34 años;15.745;47;663;1.705;5.890;1.025;733;2.266;244;676;223;1.625;125;513;10;7.771;27;405;952;3.014;524;391;1.114;96;198;146;634;52;211;7;7.974;20;258;753;2.876;501;342;1.152;148;478;77;991;73;302;3
1 de enero de 2018;13. Puente de Vallecas;35 a 39 años;17.298;41;331;1.703;6.841;1.151;693;2.922;446;737;210;1.670;200;351;2;8.539;18;174;941;3.538;596;359;1.464;165;221;145;675;88;153;2;8.759;23;157;762;3.303;555;334;1.458;281;516;65;995;112;198;0
1 de enero de 2018;13. Puente de Vallecas;40 a 44 años;18.009;67;425;1.933;6.702;1.183;972;2.935;470;829;266;1.768;156;298;5;8.900;37;216;1.024;3.489;617;509;1.414;175;274;173;769;78;121;4;9.109;30;209;909;3.213;566;463;1.521;295;555;93;999;78;177;1
1 de enero de 2018;13. Puente de Vallecas;45 a 49 años;18.091;72;463;2.106;6.768;1.428;1.078;2.865;374;737;216;1.625;83;271;5;8.759;31;240;1.114;3.366;747;581;1.322;140;239;162;664;41;112;0;9.332;41;223;992;3.402;681;497;1.543;234;498;54;961;42;159;5
1 de enero de 2018;13. Puente de Vallecas;50 a 54 años;19.385;100;542;2.387;7.171;1.758;1.210;3.274;264;689;149;1.521;59;242;19;9.132;36;247;1.169;3.489;865;681;1.453;114;205;116;620;24;105;8;10.253;64;295;1.218;3.682;893;529;1.821;150;484;33;901;35;137;11
1 de enero de 2018;13. Puente de Vallecas;55 a 59 años;17.268;98;652;3.153;6.349;1.073;717;2.880;196;640;118;1.107;39;203;43;8.083;33;265;1.412;3.000;494;461;1.365;70;211;102;546;21;87;16;9.185;65;387;1.741;3.349;579;256;1.515;126;429;16;561;18;116;27
1 de enero de 2018;13. Puente de Vallecas;60 a 64 años;12.608;102;870;3.427;4.356;485;272;1.751;106;369;75;638;25;109;23;5.874;35;342;1.442;2.074;238;198;906;27;134;70;323;14;60;11;6.734;67;528;1.985;2.282;247;74;845;79;235;5;315;11;49;12
1 de enero de 2018;13. Puente de Vallecas;65 a 69 años;9.511;138;1.249;3.468;2.858;303;180;687;56;191;54;232;12;65;18;4.309;44;441;1.507;1.284;157;142;392;25;68;47;141;8;45;8;5.202;94;808;1.961;1.574;146;38;295;31;123;7;91;4;20;10
1 de enero de 2018;13. Puente de Vallecas;70 a 74 años;8.577;180;1.803;3.580;2.017;177;95;338;30;133;33;141;9;20;21;3.602;37;604;1.509;880;105;70;198;5;55;28;86;5;12;8;4.975;143;1.199;2.071;1.137;72;25;140;25;78;5;55;4;8;13
1 de enero de 2018;13. Puente de Vallecas;75 a 79 años;7.249;244;2.237;2.881;1.314;84;77;206;14;98;16;50;6;11;11;2.774;47;713;1.107;583;56;70;103;5;33;13;26;5;8;5;4.475;197;1.524;1.774;731;28;7;103;9;65;3;24;1;3;6
1 de enero de 2018;13. Puente de Vallecas;80 a 84 años;8.084;412;3.105;3.164;973;76;62;136;9;60;14;42;4;7;20;2.974;61;1.011;1.192;441;53;53;83;3;19;12;29;2;6;9;5.110;351;2.094;1.972;532;23;9;53;6;41;2;13;2;1;11
1 de enero de 2018;13. Puente de Vallecas;85 a 89 años;5.850;398;2.555;2.165;492;47;31;69;5;40;6;24;1;3;14;2.008;60;802;793;212;34;27;38;3;9;6;10;1;3;10;3.842;338;1.753;1.372;280;13;4;31;2;31;0;14;0;0;4
1 de enero de 2018;13. Puente de Vallecas;90 a 94 años;2.215;139;1.010;792;188;12;11;29;2;10;5;9;0;2;6;659;21;264;253;81;6;11;11;0;3;1;6;0;2;0;1.556;118;746;539;107;6;0;18;2;7;4;3;0;0;6
1 de enero de 2018;13. Puente de Vallecas;95 a 99 años;424;33;196;150;35;4;0;2;0;1;0;1;0;0;2;110;2;45;40;16;3;0;2;0;1;0;0;0;0;1;314;31;151;110;19;1;0;0;0;0;0;1;0;0;1
1 de enero de 2018;13. Puente de Vallecas;100 y más años;57;6;28;16;4;0;0;0;0;1;0;0;0;1;1;9;1;4;2;1;0;0;0;0;0;0;0;0;1;0;48;5;24;14;3;0;0;0;0;1;0;0;0;0;1
1 de enero de 2018;14. Moratalaz;Total;74.136;533;4.192;10.714;17.388;3.468;3.427;12.375;1.139;4.644;1.535;11.532;469;2.617;103;33.008;170;1.338;3.971;7.705;1.769;2.067;6.089;403;1.464;1.236;5.237;247;1.262;50;41.128;363;2.854;6.743;9.683;1.699;1.360;6.286;736;3.180;299;6.295;222;1.355;53
1 de enero de 2018;14. Moratalaz;25 a 29 años;5.029;44;148;147;1.029;315;213;1.132;67;163;40;1.361;35;331;4;2.531;28;96;85;594;178;115;614;33;36;33;557;12;148;2;2.498;16;52;62;435;137;98;518;34;127;7;804;23;183;2
1 de enero de 2018;14. Moratalaz;30 a 34 años;5.012;11;100;245;1.154;268;297;809;77;405;89;1.096;68;383;10;2.452;7;59;151;610;131;178;429;27;102;64;491;35;161;7;2.560;4;41;94;544;137;119;380;50;303;25;605;33;222;3
1 de enero de 2018;14. Moratalaz;35 a 39 años;5.595;22;54;177;1.338;283;284;1.024;161;475;156;1.231;106;284;0;2.739;12;23;90;704;154;164;564;66;129;114;534;53;132;0;2.856;10;31;87;634;129;120;460;95;346;42;697;53;152;0
1 de enero de 2018;14. Moratalaz;40 a 44 años;6.159;24;72;196;1.304;329;329;1.133;188;481;184;1.558;85;275;1;2.872;13;34;97;657;174;187;585;65;142;122;645;37;113;1;3.287;11;38;99;647;155;142;548;123;339;62;913;48;162;0
1 de enero de 2018;14. Moratalaz;45 a 49 años;7.182;30;92;338;1.565;419;492;1.364;169;552;184;1.605;56;314;2;3.357;12;37;188;790;230;283;628;57;165;135;661;34;136;1;3.825;18;55;150;775;189;209;736;112;387;49;944;22;178;1
1 de enero de 2018;14. Moratalaz;50 a 54 años;8.065;33;104;459;1.772;604;626;1.622;149;592;173;1.555;39;330;7;3.725;19;47;228;838;309;335;752;50;179;131;649;24;158;6;4.340;14;57;231;934;295;291;870;99;413;42;906;15;172;1
1 de enero de 2018;14. Moratalaz;55 a 59 años;7.039;43;90;585;1.658;410;399;1.583;113;537;147;1.148;27;288;11;3.293;15;37;289;775;186;236;713;36;169;126;547;18;142;4;3.746;28;53;296;883;224;163;870;77;368;21;601;9;146;7
1 de enero de 2018;14. Moratalaz;60 a 64 años;5.546;26;146;768;1.451;210;177;1.281;91;374;74;751;18;168;11;2.421;13;58;303;558;77;106;597;27;135;61;374;8;98;6;3.125;13;88;465;893;133;71;684;64;239;13;377;10;70;5
1 de enero de 2018;14. Moratalaz;65 a 69 años;4.868;28;221;1.025;1.484;168;163;792;44;280;102;461;17;71;12;2.044;4;71;371;492;74;113;383;16;98;89;266;12;49;6;2.824;24;150;654;992;94;50;409;28;182;13;195;5;22;6
1 de enero de 2018;14. Moratalaz;70 a 74 años;5.208;35;440;1.458;1.527;162;139;619;36;263;112;331;8;66;12;2.103;8;135;465;551;78;98;305;7;90;102;211;6;41;6;3.105;27;305;993;976;84;41;314;29;173;10;120;2;25;6
1 de enero de 2018;14. Moratalaz;75 a 79 años;4.945;59;594;1.546;1.340;141;133;467;20;216;140;216;5;58;10;1.946;10;168;485;450;75;103;223;10;95;133;143;4;44;3;2.999;49;426;1.061;890;66;30;244;10;121;7;73;1;14;7
1 de enero de 2018;14. Moratalaz;80 a 84 años;5.043;89;918;1.971;1.027;98;116;344;12;180;98;151;2;29;8;1.972;15;265;638;401;57;97;196;1;72;92;107;2;25;4;3.071;74;653;1.333;626;41;19;148;11;108;6;44;0;4;4
1 de enero de 2018;14. Moratalaz;85 a 89 años;3.090;58;792;1.242;546;50;46;153;7;87;27;54;2;15;11;1.153;8;221;430;216;37;39;80;4;40;26;40;1;10;1;1.937;50;571;812;330;13;7;73;3;47;1;14;1;5;10
1 de enero de 2018;14. Moratalaz;90 a 94 años;1.075;26;314;455;156;11;11;44;2;27;9;12;1;4;3;336;4;69;133;56;9;11;18;1;10;8;10;1;4;2;739;22;245;322;100;2;0;26;1;17;1;2;0;0;1
1 de enero de 2018;14. Moratalaz;95 a 99 años;240;4;87;90;33;0;2;6;3;11;0;2;0;1;1;58;1;17;17;11;0;2;1;3;2;0;2;0;1;1;182;3;70;73;22;0;0;5;0;9;0;0;0;0;0
1 de enero de 2018;14. Moratalaz;100 y más años;40;1;20;12;4;0;0;2;0;1;0;0;0;0;0;6;1;1;1;2;0;0;1;0;0;0;0;0;0;0;34;0;19;11;2;0;0;1;0;1;0;0;0;0;0
1 de enero de 2018;15. Ciudad Lineal;Total;168.587;721;7.098;20.991;39.938;6.547;6.301;27.682;3.418;10.169;3.334;32.052;1.378;8.636;322;74.007;232;2.174;7.625;17.290;3.255;3.568;13.061;1.195;3.199;2.588;14.862;761;4.058;139;94.580;489;4.924;13.366;22.648;3.292;2.733;14.621;2.223;6.970;746;17.190;617;4.578;183
1 de enero de 2018;15. Ciudad Lineal;25 a 29 años;12.655;47;148;419;2.872;610;581;2.546;157;397;141;3.709;113;908;7;6.070;33;91;250;1.437;355;333;1.386;57;105;94;1.505;57;362;5;6.585;14;57;169;1.435;255;248;1.160;100;292;47;2.204;56;546;2
1 de enero de 2018;15. Ciudad Lineal;30 a 34 años;13.959;14;105;488;3.476;612;729;2.107;307;886;332;3.451;188;1.254;10;6.622;7;69;243;1.689;342;439;1.102;132;261;225;1.507;85;515;6;7.337;7;36;245;1.787;270;290;1.005;175;625;107;1.944;103;739;4
1 de enero de 2018;15. Ciudad Lineal;35 a 39 años;15.384;15;62;528;3.917;623;615;2.581;471;1.108;367;3.705;273;1.114;5;7.319;6;32;269;1.964;318;340;1.342;205;325;257;1.653;139;465;4;8.065;9;30;259;1.953;305;275;1.239;266;783;110;2.052;134;649;1
1 de enero de 2018;15. Ciudad Lineal;40 a 44 años;16.295;34;86;569;3.627;665;683;2.727;556;1.098;430;4.475;220;1.124;1;7.889;15;46;275;1.871;374;352;1.439;220;352;294;2.021;127;503;0;8.406;19;40;294;1.756;291;331;1.288;336;746;136;2.454;93;621;1
1 de enero de 2018;15. Ciudad Lineal;45 a 49 años;16.133;29;101;685;3.633;811;844;2.744;551;1.173;361;4.063;165;971;2;7.425;12;39;328;1.744;421;430;1.323;168;400;257;1.763;89;449;2;8.708;17;62;357;1.889;390;414;1.421;383;773;104;2.300;76;522;0
1 de enero de 2018;15. Ciudad Lineal;50 a 54 años;16.867;61;152;811;3.580;949;948;3.421;476;1.183;317;3.886;117;955;11;7.603;28;64;380;1.653;425;497;1.548;163;368;254;1.710;61;446;6;9.264;33;88;431;1.927;524;451;1.873;313;815;63;2.176;56;509;5
1 de enero de 2018;15. Ciudad Lineal;55 a 59 años;15.416;56;160;1.133;3.714;745;586;3.499;296;1.128;269;2.903;87;806;34;6.783;23;68;492;1.645;284;302;1.544;82;373;211;1.319;50;375;15;8.633;33;92;641;2.069;461;284;1.955;214;755;58;1.584;37;431;19
1 de enero de 2018;15. Ciudad Lineal;60 a 64 años;12.433;59;219;1.454;3.227;426;347;2.721;226;878;215;2.048;53;522;38;5.355;26;86;564;1.230;181;203;1.214;61;284;185;1.012;32;263;14;7.078;33;133;890;1.997;245;144;1.507;165;594;30;1.036;21;259;24
1 de enero de 2018;15. Ciudad Lineal;65 a 69 años;10.838;44;430;2.094;2.949;347;253;1.755;140;718;265;1.445;44;314;40;4.588;17;153;770;1.016;150;165;743;37;235;230;832;33;189;18;6.250;27;277;1.324;1.933;197;88;1.012;103;483;35;613;11;125;22
1 de enero de 2018;15. Ciudad Lineal;70 a 74 años;10.607;46;722;2.814;2.922;248;248;1.282;114;575;239;1.041;44;265;47;4.294;10;218;991;975;128;175;497;33;163;219;657;32;176;20;6.313;36;504;1.823;1.947;120;73;785;81;412;20;384;12;89;27
1 de enero de 2018;15. Ciudad Lineal;75 a 79 años;8.762;61;967;2.737;2.192;202;182;909;53;403;168;651;25;182;30;3.377;14;259;869;742;104;136;363;17;124;147;430;20;139;13;5.385;47;708;1.868;1.450;98;46;546;36;279;21;221;5;43;17
1 de enero de 2018;15. Ciudad Lineal;80 a 84 años;9.272;104;1.603;3.421;1.966;168;146;794;29;336;123;380;27;133;42;3.415;21;473;1.068;678;102;100;321;7;118;121;266;19;107;14;5.857;83;1.130;2.353;1.288;66;46;473;22;218;2;114;8;26;28
1 de enero de 2018;15. Ciudad Lineal;85 a 89 años;6.593;110;1.461;2.524;1.271;102;97;393;32;194;74;219;18;66;32;2.286;14;377;811;443;57;64;163;13;65;65;136;14;53;11;4.307;96;1.084;1.713;828;45;33;230;19;129;9;83;4;13;21
1 de enero de 2018;15. Ciudad Lineal;90 a 94 años;2.649;30;682;1.023;479;31;34;162;8;67;29;63;4;18;19;838;5;173;263;177;12;28;66;0;20;26;43;3;14;8;1.811;25;509;760;302;19;6;96;8;47;3;20;1;4;11
1 de enero de 2018;15. Ciudad Lineal;95 a 99 años;630;6;172;256;101;6;7;38;1;22;3;12;0;3;3;131;1;24;46;25;2;3;10;0;6;3;8;0;1;2;499;5;148;210;76;4;4;28;1;16;0;4;0;2;1
1 de enero de 2018;15. Ciudad Lineal;100 y más años;94;5;28;35;12;2;1;3;1;3;1;1;0;1;1;12;0;2;6;1;0;1;0;0;0;0;0;0;1;1;82;5;26;29;11;2;0;3;1;3;1;1;0;0;0
1 de enero de 2018;16. Hortaleza;Total;136.321;513;5.137;13.879;25.120;5.003;5.674;21.853;3.093;8.978;3.528;33.345;1.268;8.813;117;62.926;172;1.735;5.342;11.381;2.506;3.362;10.735;1.091;3.014;2.723;15.876;733;4.202;54;73.395;341;3.402;8.537;13.739;2.497;2.312;11.118;2.002;5.964;805;17.469;535;4.611;63
1 de enero de 2018;16. Hortaleza;25 a 29 años;9.181;41;221;285;1.520;457;436;1.980;125;271;102;2.974;54;711;4;4.387;25;137;164;809;239;239;1.097;56;63;68;1.208;26;252;4;4.794;16;84;121;711;218;197;883;69;208;34;1.766;28;459;0
1 de enero de 2018;16. Hortaleza;30 a 34 años;11.241;11;101;301;1.766;447;654;1.601;240;880;383;3.512;158;1.175;12;5.404;6;60;170;935;246;406;862;90;256;265;1.539;82;477;10;5.837;5;41;131;831;201;248;739;150;624;118;1.973;76;698;2
1 de enero de 2018;16. Hortaleza;35 a 39 años;14.618;10;46;261;1.865;505;604;2.307;443;1.256;555;5.094;253;1.418;1;7.007;5;23;139;1.015;296;338;1.257;175;400;377;2.255;133;593;1;7.611;5;23;122;850;209;266;1.050;268;856;178;2.839;120;825;0
1 de enero de 2018;16. Hortaleza;40 a 44 años;16.717;19;64;304;2.080;542;736;2.493;545;1.403;592;6.205;235;1.496;3;8.170;9;33;171;1.139;307;414;1.307;217;479;415;2.853;136;689;1;8.547;10;31;133;941;235;322;1.186;328;924;177;3.352;99;807;2
1 de enero de 2018;16. Hortaleza;45 a 49 años;15.005;34;79;425;2.144;640;842;2.362;560;1.219;457;4.875;195;1.171;2;7.209;19;38;216;1.107;328;454;1.154;191;421;332;2.265;100;583;1;7.796;15;41;209;1.037;312;388;1.208;369;798;125;2.610;95;588;1
1 de enero de 2018;16. Hortaleza;50 a 54 años;13.643;34;108;525;2.279;710;811;2.678;392;1.032;304;3.649;136;980;5;6.384;19;40;267;1.100;328;425;1.182;127;332;244;1.735;86;499;0;7.259;15;68;258;1.179;382;386;1.496;265;700;60;1.914;50;481;5
1 de enero de 2018;16. Hortaleza;55 a 59 años;12.074;31;121;761;2.517;562;523;2.649;290;838;256;2.627;93;795;11;5.736;20;63;344;1.141;209;310;1.227;75;305;212;1.342;67;416;5;6.338;11;58;417;1.376;353;213;1.422;215;533;44;1.285;26;379;6
1 de enero de 2018;16. Hortaleza;60 a 64 años;9.426;24;195;996;2.282;353;257;2.092;178;654;175;1.732;48;428;12;4.331;14;87;412;911;139;155;946;55;219;153;954;32;246;8;5.095;10;108;584;1.371;214;102;1.146;123;435;22;778;16;182;4
1 de enero de 2018;16. Hortaleza;65 a 69 años;8.778;28;353;1.565;2.545;267;260;1.458;125;503;244;1.137;25;252;16;3.799;14;106;545;879;109;178;646;39;184;222;697;16;158;6;4.979;14;247;1.020;1.666;158;82;812;86;319;22;440;9;94;10
1 de enero de 2018;16. Hortaleza;70 a 74 años;8.717;25;610;2.278;2.556;225;240;1.066;98;392;231;772;25;191;8;3.805;9;206;789;934;120;187;510;31;149;222;499;18;128;3;4.912;16;404;1.489;1.622;105;53;556;67;243;9;273;7;63;5
1 de enero de 2018;16. Hortaleza;75 a 79 años;6.372;48;733;2.095;1.612;163;147;567;40;267;148;421;22;87;22;2.806;10;224;741;677;106;124;276;14;102;140;296;18;70;8;3.566;38;509;1.354;935;57;23;291;26;165;8;125;4;17;14
1 de enero de 2018;16. Hortaleza;80 a 84 años;5.372;87;1.082;2.027;1.122;77;96;348;31;145;49;219;14;58;17;2.119;7;335;732;435;50;80;163;11;60;44;140;10;47;5;3.253;80;747;1.295;687;27;16;185;20;85;5;79;4;11;12
1 de enero de 2018;16. Hortaleza;85 a 89 años;3.458;81;864;1.349;615;43;52;178;18;84;23;106;5;37;3;1.289;11;265;455;234;24;40;82;8;33;22;76;5;33;1;2.169;70;599;894;381;19;12;96;10;51;1;30;0;4;2
1 de enero de 2018;16. Hortaleza;90 a 94 años;1.312;26;414;535;174;10;13;57;7;29;8;21;5;12;1;391;2;92;155;56;5;9;22;2;11;7;16;4;9;1;921;24;322;380;118;5;4;35;5;18;1;5;1;3;0
1 de enero de 2018;16. Hortaleza;95 a 99 años;351;12;127;147;36;2;3;17;1;4;0;0;0;2;0;82;2;25;37;9;0;3;4;0;0;0;0;0;2;0;269;10;102;110;27;2;0;13;1;4;0;0;0;0;0
1 de enero de 2018;16. Hortaleza;100 y más años;56;2;19;25;7;0;0;0;0;1;1;1;0;0;0;7;0;1;5;0;0;0;0;0;0;0;1;0;0;0;49;2;18;20;7;0;0;0;0;1;1;0;0;0;0
1 de enero de 2018;17. Villaverde;Total;107.435;1.122;9.386;19.511;34.603;6.626;4.966;14.861;1.410;3.931;1.153;7.826;490;1.415;135;50.106;330;3.592;8.534;17.034;3.640;2.976;7.249;519;1.178;867;3.286;234;609;58;57.329;792;5.794;10.977;17.569;2.986;1.990;7.612;891;2.753;286;4.540;256;806;77
1 de enero de 2018;17. Villaverde;25 a 29 años;8.652;134;457;768;3.044;687;422;1.453;65;170;43;1.100;30;269;10;4.124;87;263;417;1.439;375;212;702;26;44;31;408;8;106;6;4.528;47;194;351;1.605;312;210;751;39;126;12;692;22;163;4
1 de enero de 2018;17. Villaverde;30 a 34 años;8.905;31;390;866;3.487;574;474;1.334;126;395;99;823;66;233;7;4.321;16;219;472;1.715;311;281;665;51;99;61;309;31;87;4;4.584;15;171;394;1.772;263;193;669;75;296;38;514;35;146;3
1 de enero de 2018;17. Villaverde;35 a 39 años;10.774;32;285;902;4.215;635;447;1.946;245;540;160;1.037;136;194;0;5.277;16;141;489;2.219;345;228;968;86;139;113;402;58;73;0;5.497;16;144;413;1.996;290;219;978;159;401;47;635;78;121;0
1 de enero de 2018;17. Villaverde;40 a 44 años;12.848;43;338;1.016;4.398;789;771;2.338;355;765;285;1.433;113;203;1;6.310;20;184;569;2.341;405;429;1.104;132;212;201;578;53;81;1;6.538;23;154;447;2.057;384;342;1.234;223;553;84;855;60;122;0
1 de enero de 2018;17. Villaverde;45 a 49 años;12.424;57;296;1.065;4.352;1.027;858;2.204;214;628;197;1.288;58;176;4;6.166;32;146;561;2.267;556;497;1.005;86;203;147;542;34;90;0;6.258;25;150;504;2.085;471;361;1.199;128;425;50;746;24;86;4
1 de enero de 2018;17. Villaverde;50 a 54 años;11.833;49;351;1.251;4.056;1.222;939;2.040;156;503;138;955;27;137;9;5.757;23;175;644;2.001;643;525;947;52;146;110;408;14;65;4;6.076;26;176;607;2.055;579;414;1.093;104;357;28;547;13;72;5
1 de enero de 2018;17. Villaverde;55 a 59 años;9.480;72;342;1.475;3.531;740;443;1.628;101;344;68;600;19;99;18;4.629;24;153;684;1.720;380;291;807;30;115;55;299;11;51;9;4.851;48;189;791;1.811;360;152;821;71;229;13;301;8;48;9
1 de enero de 2018;17. Villaverde;60 a 64 años;6.629;61;396;1.695;2.422;286;158;931;65;222;40;276;18;46;13;3.083;18;141;734;1.090;148;114;516;21;84;34;143;11;24;5;3.546;43;255;961;1.332;138;44;415;44;138;6;133;7;22;8
1 de enero de 2018;17. Villaverde;65 a 69 años;5.464;67;656;2.023;1.596;218;119;389;45;122;37;144;11;24;13;2.384;21;228;797;687;133;93;217;20;44;35;85;7;12;5;3.080;46;428;1.226;909;85;26;172;25;78;2;59;4;12;8
1 de enero de 2018;17. Villaverde;70 a 74 años;5.656;77;989;2.426;1.377;162;116;247;16;94;31;88;5;10;18;2.369;11;325;937;594;113;105;135;8;40;28;55;3;7;8;3.287;66;664;1.489;783;49;11;112;8;54;3;33;2;3;10
1 de enero de 2018;17. Villaverde;75 a 79 años;4.926;106;1.251;2.080;954;136;92;147;8;59;29;38;3;6;17;2.011;12;422;798;425;107;85;74;4;17;28;28;2;3;6;2.915;94;829;1.282;529;29;7;73;4;42;1;10;1;3;11
1 de enero de 2018;17. Villaverde;80 a 84 años;5.355;168;1.799;2.230;729;102;79;139;6;41;17;20;3;6;16;2.084;21;624;807;335;87;73;75;1;18;17;15;1;3;7;3.271;147;1.175;1.423;394;15;6;64;5;23;0;5;2;3;9
1 de enero de 2018;17. Villaverde;85 a 89 años;3.209;155;1.261;1.252;330;39;42;52;5;35;6;18;0;8;6;1.213;19;424;479;154;31;37;30;2;14;4;12;0;4;3;1.996;136;837;773;176;8;5;22;3;21;2;6;0;4;3
1 de enero de 2018;17. Villaverde;90 a 94 años;1.060;54;459;403;93;7;5;9;3;11;3;5;1;4;3;322;9;119;128;40;5;5;4;0;3;3;2;1;3;0;738;45;340;275;53;2;0;5;3;8;0;3;0;1;3
1 de enero de 2018;17. Villaverde;95 a 99 años;193;13;102;53;18;2;1;2;0;2;0;0;0;0;0;50;1;23;17;7;1;1;0;0;0;0;0;0;0;0;143;12;79;36;11;1;0;2;0;2;0;0;0;0;0
1 de enero de 2018;17. Villaverde;100 y más años;27;3;14;6;1;0;0;2;0;0;0;1;0;0;0;6;0;5;1;0;0;0;0;0;0;0;0;0;0;0;21;3;9;5;1;0;0;2;0;0;0;1;0;0;0
1 de enero de 2018;18. Villa de Vallecas;Total;78.189;791;4.645;9.509;20.596;5.052;4.545;11.925;1.665;4.689;1.637;9.971;874;2.263;27;37.107;267;1.864;4.235;10.288;2.721;2.730;6.000;650;1.459;1.225;4.270;458;926;14;41.082;524;2.781;5.274;10.308;2.331;1.815;5.925;1.015;3.230;412;5.701;416;1.337;13
1 de enero de 2018;18. Villa de Vallecas;25 a 29 años;6.439;78;363;499;1.653;588;372;1.086;71;238;62;1.096;69;260;4;3.084;49;218;247;839;315;200;568;27;46;45;406;35;88;1;3.355;29;145;252;814;273;172;518;44;192;17;690;34;172;3
1 de enero de 2018;18. Villa de Vallecas;30 a 34 años;8.463;28;247;605;2.263;620;609;1.110;192;682;222;1.266;156;459;4;4.056;14;135;325;1.223;355;323;538;78;167;150;503;77;164;4;4.407;14;112;280;1.040;265;286;572;114;515;72;763;79;295;0
1 de enero de 2018;18. Villa de Vallecas;35 a 39 años;11.646;49;179;551;2.566;749;741;1.914;378;1.016;401;2.265;296;541;0;5.686;24;91;308;1.435;422;424;1.013;152;276;266;919;145;211;0;5.960;25;88;243;1.131;327;317;901;226;740;135;1.346;151;330;0
1 de enero de 2018;18. Villa de Vallecas;40 a 44 años;11.972;59;189;571;2.634;803;941;1.966;398;1.040;405;2.374;162;430;0;6.092;30;106;316;1.503;451;545;1.054;145;324;292;1.041;89;196;0;5.880;29;83;255;1.131;352;396;912;253;716;113;1.333;73;234;0
1 de enero de 2018;18. Villa de Vallecas;45 a 49 años;8.290;56;181;608;2.290;707;647;1.409;230;496;155;1.218;83;210;0;4.124;19;102;314;1.198;384;387;649;106;184;119;525;44;93;0;4.166;37;79;294;1.092;323;260;760;124;312;36;693;39;117;0
1 de enero de 2018;18. Villa de Vallecas;50 a 54 años;7.175;63;172;669;2.176;633;551;1.411;155;382;99;674;49;139;2;3.436;26;90;328;1.069;321;333;621;65;114;84;288;25;72;0;3.739;37;82;341;1.107;312;218;790;90;268;15;386;24;67;2
1 de enero de 2018;18. Villa de Vallecas;55 a 59 años;6.218;53;187;787;2.098;469;286;1.292;106;293;71;444;23;105;4;2.899;20;81;350;949;209;190;615;31;107;65;216;18;44;4;3.319;33;106;437;1.149;260;96;677;75;186;6;228;5;61;0
