C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2022;06. Tetuán;80 a 84 años;4.137;48;455;1.168;957;76;56;454;34;226;69;425;19;133;17;1.453;7;117;345;280;42;39;117;12;60;62;256;14;98;4;2.684;41;338;823;677;34;17;337;22;166;7;169;5;35;13
1 de enero de 2022;06. Tetuán;85 a 89 años;3.824;51;609;1.275;776;84;54;354;26;146;69;250;11;94;25;1.170;4;136;335;201;40;36;83;6;36;56;150;8;73;6;2.654;47;473;940;575;44;18;271;20;110;13;100;3;21;19
1 de enero de 2022;06. Tetuán;90 a 94 años;2.061;23;407;722;389;28;23;184;11;74;29;108;3;47;13;557;0;88;150;85;17;14;47;2;17;20;77;1;36;3;1.504;23;319;572;304;11;9;137;9;57;9;31;2;11;10
1 de enero de 2022;06. Tetuán;95 a 99 años;619;5;123;238;102;5;7;53;1;27;6;24;4;18;6;135;0;21;38;24;3;3;7;0;3;4;19;2;9;2;484;5;102;200;78;2;4;46;1;24;2;5;2;9;4
1 de enero de 2022;06. Tetuán;100 y más años;99;0;27;38;13;1;1;9;1;2;0;5;1;0;1;19;0;2;7;1;0;1;3;1;0;0;3;1;0;0;80;0;25;31;12;1;0;6;0;2;0;2;0;0;1
1 de enero de 2022;07. Chamberí;Total;112.009;159;1.295;4.961;13.696;1.946;2.401;15.966;1.976;7.098;1.965;41.810;1.062;17.541;133;48.429;60;356;1.495;5.036;873;1.301;6.834;682;2.073;1.463;19.344;569;8.296;47;63.580;99;939;3.466;8.660;1.073;1.100;9.132;1.294;5.025;502;22.466;493;9.245;86
1 de enero de 2022;07. Chamberí;25 a 29 años;11.444;32;36;85;769;155;217;1.723;105;164;47;5.393;75;2.643;0;5.240;21;23;43;406;86;130;971;54;73;22;2.229;35;1.147;0;6.204;11;13;42;363;69;87;752;51;91;25;3.164;40;1.496;0
1 de enero de 2022;07. Chamberí;30 a 34 años;11.656;5;54;86;799;148;307;1.044;120;386;141;5.479;116;2.967;4;5.589;1;29;43;408;95;181;609;51;139;89;2.561;53;1.328;2;6.067;4;25;43;391;53;126;435;69;247;52;2.918;63;1.639;2
1 de enero de 2022;07. Chamberí;35 a 39 años;10.011;4;24;110;923;158;290;974;149;517;196;4.279;127;2.258;2;4.774;3;10;61;452;91;183;528;81;179;134;1.996;74;981;1;5.237;1;14;49;471;67;107;446;68;338;62;2.283;53;1.277;1
1 de enero de 2022;07. Chamberí;40 a 44 años;9.553;4;20;122;943;160;235;1.084;187;552;206;4.106;164;1.769;1;4.652;2;8;58;455;91;148;636;91;216;154;1.935;84;773;1;4.901;2;12;64;488;69;87;448;96;336;52;2.171;80;996;0
1 de enero de 2022;07. Chamberí;45 a 49 años;9.323;5;17;149;931;198;216;1.116;256;618;211;4.034;132;1.439;1;4.421;4;11;69;446;110;130;604;102;240;141;1.837;72;655;0;4.902;1;6;80;485;88;86;512;154;378;70;2.197;60;784;1
1 de enero de 2022;07. Chamberí;50 a 54 años;8.686;10;41;191;984;240;247;1.145;275;671;153;3.451;105;1.170;3;3.998;4;16;78;452;110;130;580;92;215;99;1.603;59;557;3;4.688;6;25;113;532;130;117;565;183;456;54;1.848;46;613;0
1 de enero de 2022;07. Chamberí;55 a 59 años;9.145;10;39;254;1.114;229;233;1.432;221;694;135;3.446;82;1.251;5;4.033;3;14;110;497;86;100;640;62;247;111;1.505;33;620;5;5.112;7;25;144;617;143;133;792;159;447;24;1.941;49;631;0
1 de enero de 2022;07. Chamberí;60 a 64 años;8.669;18;58;320;1.081;195;169;1.580;189;658;136;3.002;68;1.175;20;3.664;8;24;133;452;57;76;652;58;182;100;1.323;32;560;7;5.005;10;34;187;629;138;93;928;131;476;36;1.679;36;615;13
1 de enero de 2022;07. Chamberí;65 a 69 años;8.088;8;52;394;1.095;122;137;1.507;132;664;122;2.804;59;968;24;3.277;4;14;136;355;40;62;554;27;169;90;1.295;40;479;12;4.811;4;38;258;740;82;75;953;105;495;32;1.509;19;489;12
1 de enero de 2022;07. Chamberí;70 a 74 años;7.288;11;88;496;1.178;115;98;1.240;130;681;198;2.265;46;729;13;2.925;2;23;174;322;34;49;394;26;150;155;1.152;29;410;5;4.363;9;65;322;856;81;49;846;104;531;43;1.113;17;319;8
1 de enero de 2022;07. Chamberí;75 a 79 años;6.448;13;146;603;1.269;87;110;1.128;87;569;189;1.662;32;535;18;2.426;4;46;166;300;30;56;290;15;107;166;903;21;316;6;4.022;9;100;437;969;57;54;838;72;462;23;759;11;219;12
1 de enero de 2022;07. Chamberí;80 a 84 años;4.502;11;186;655;958;64;49;775;52;393;118;908;23;299;11;1.542;1;48;175;194;18;23;161;10;71;107;501;16;214;3;2.960;10;138;480;764;46;26;614;42;322;11;407;7;85;8
1 de enero de 2022;07. Chamberí;85 a 89 años;3.971;12;256;736;902;42;49;699;42;301;70;612;22;216;12;1.149;2;47;141;189;13;19;129;6;43;59;323;14;163;1;2.822;10;209;595;713;29;30;570;36;258;11;289;8;53;11
1 de enero de 2022;07. Chamberí;90 a 94 años;2.326;13;188;526;523;28;26;381;25;175;37;289;9;95;11;563;1;27;84;78;10;7;64;6;33;30;145;5;72;1;1.763;12;161;442;445;18;19;317;19;142;7;144;4;23;10
1 de enero de 2022;07. Chamberí;95 a 99 años;745;3;76;189;189;3;12;115;4;48;5;71;2;24;4;143;0;14;19;23;2;5;16;0;8;5;31;2;18;0;602;3;62;170;166;1;7;99;4;40;0;40;0;6;4
1 de enero de 2022;07. Chamberí;100 y más años;154;0;14;45;38;2;6;23;2;7;1;9;0;3;4;33;0;2;5;7;0;2;6;1;1;1;5;0;3;0;121;0;12;40;31;2;4;17;1;6;0;4;0;0;4
1 de enero de 2022;08. Fuencarral-El Pardo;Total;183.093;542;4.785;14.267;30.808;5.955;7.075;27.335;3.364;12.347;4.435;52.722;1.445;17.899;114;83.631;170;1.541;5.174;13.312;3.037;4.145;13.186;1.242;3.840;3.440;25.276;771;8.447;50;99.462;372;3.244;9.093;17.496;2.918;2.930;14.149;2.122;8.507;995;27.446;674;9.452;64
1 de enero de 2022;08. Fuencarral-El Pardo;25 a 29 años;12.175;64;116;233;1.549;378;472;2.796;103;108;30;4.606;59;1.661;0;6.007;43;66;132;813;210;267;1.633;56;40;12;1.948;23;764;0;6.168;21;50;101;736;168;205;1.163;47;68;18;2.658;36;897;0
1 de enero de 2022;08. Fuencarral-El Pardo;30 a 34 años;13.733;18;148;258;1.878;477;638;1.834;156;567;180;5.179;99;2.295;6;6.540;14;93;162;966;274;376;1.022;74;166;118;2.313;45;912;5;7.193;4;55;96;912;203;262;812;82;401;62;2.866;54;1.383;1
1 de enero de 2022;08. Fuencarral-El Pardo;35 a 39 años;16.515;11;85;283;2.227;533;777;1.953;296;1.160;468;6.038;211;2.468;5;7.876;10;53;168;1.173;302;471;1.061;142;323;341;2.723;113;992;4;8.639;1;32;115;1.054;231;306;892;154;837;127;3.315;98;1.476;1
1 de enero de 2022;08. Fuencarral-El Pardo;40 a 44 años;20.052;19;58;298;2.417;595;798;2.579;491;1.567;584;7.807;304;2.535;0;9.602;9;29;155;1.282;320;467;1.397;214;483;405;3.553;162;1.126;0;10.450;10;29;143;1.135;275;331;1.182;277;1.084;179;4.254;142;1.409;0
1 de enero de 2022;08. Fuencarral-El Pardo;45 a 49 años;21.380;26;71;347;2.411;675;902;2.827;607;1.764;668;8.440;268;2.374;0;10.328;12;35;185;1.259;373;486;1.517;217;612;461;3.916;128;1.127;0;11.052;14;36;162;1.152;302;416;1.310;390;1.152;207;4.524;140;1.247;0
1 de enero de 2022;08. Fuencarral-El Pardo;50 a 54 años;17.162;47;77;417;2.519;724;965;2.456;526;1.368;473;5.743;164;1.681;2;8.278;14;35;196;1.290;385;578;1.144;175;461;347;2.755;85;812;1;8.884;33;42;221;1.229;339;387;1.312;351;907;126;2.988;79;869;1
1 de enero de 2022;08. Fuencarral-El Pardo;55 a 59 años;15.211;32;117;594;2.539;773;884;2.770;368;1.149;338;4.202;92;1.346;7;7.048;13;51;286;1.205;376;448;1.216;133;377;263;1.971;59;648;2;8.163;19;66;308;1.334;397;436;1.554;235;772;75;2.231;33;698;5
1 de enero de 2022;08. Fuencarral-El Pardo;60 a 64 años;13.940;27;167;954;2.756;558;484;2.849;262;1.055;293;3.276;83;1.162;14;6.214;9;67;430;1.089;233;274;1.234;63;310;233;1.639;48;578;7;7.726;18;100;524;1.667;325;210;1.615;199;745;60;1.637;35;584;7
1 de enero de 2022;08. Fuencarral-El Pardo;65 a 69 años;12.554;27;237;1.335;2.817;341;310;2.481;195;1.037;268;2.578;49;869;10;5.319;5;92;470;983;130;184;1.013;52;312;237;1.342;29;466;4;7.235;22;145;865;1.834;211;126;1.468;143;725;31;1.236;20;403;6
1 de enero de 2022;08. Fuencarral-El Pardo;70 a 74 años;12.913;39;468;1.966;3.282;365;327;2.014;143;981;407;2.181;44;672;24;5.499;12;146;665;1.071;150;223;801;36;253;361;1.347;23;405;6;7.414;27;322;1.301;2.211;215;104;1.213;107;728;46;834;21;267;18
1 de enero de 2022;08. Fuencarral-El Pardo;75 a 79 años;11.383;38;680;2.412;2.968;248;279;1.326;112;829;437;1.531;39;456;28;4.939;8;219;792;993;135;187;572;36;258;397;989;28;312;13;6.444;30;461;1.620;1.975;113;92;754;76;571;40;542;11;144;15
1 de enero de 2022;08. Fuencarral-El Pardo;80 a 84 años;7.472;60;838;2.140;1.728;149;140;777;59;420;193;699;19;240;10;3.084;8;246;710;598;77;107;312;30;145;177;463;16;190;5;4.388;52;592;1.430;1.130;72;33;465;29;275;16;236;3;50;5
1 de enero de 2022;08. Fuencarral-El Pardo;85 a 89 años;5.335;71;948;1.806;1.161;89;70;428;27;229;69;322;11;99;5;1.964;7;250;523;417;49;54;186;9;77;66;232;10;84;0;3.371;64;698;1.283;744;40;16;242;18;152;3;90;1;15;5
1 de enero de 2022;08. Fuencarral-El Pardo;90 a 94 años;2.475;44;565;907;438;45;22;193;12;85;22;104;3;33;2;764;3;128;234;145;20;18;68;3;22;17;77;2;25;2;1.711;41;437;673;293;25;4;125;9;63;5;27;1;8;0
1 de enero de 2022;08. Fuencarral-El Pardo;95 a 99 años;705;17;194;280;106;4;6;45;7;21;4;14;0;7;0;150;3;28;58;27;2;4;9;2;1;4;7;0;5;0;555;14;166;222;79;2;2;36;5;20;0;7;0;2;0
1 de enero de 2022;08. Fuencarral-El Pardo;100 y más años;88;2;16;37;12;1;1;7;0;7;1;2;0;1;1;19;0;3;8;1;1;1;1;0;0;1;1;0;1;1;69;2;13;29;11;0;0;6;0;7;0;1;0;0;0
1 de enero de 2022;09. Moncloa-Aravaca;Total;91.519;154;1.630;5.820;12.881;2.158;2.564;13.465;1.649;5.905;1.848;30.454;868;11.967;156;41.023;49;450;1.977;5.118;1.055;1.454;6.148;588;1.813;1.393;14.565;488;5.860;65;50.496;105;1.180;3.843;7.763;1.103;1.110;7.317;1.061;4.092;455;15.889;380;6.107;91
1 de enero de 2022;09. Moncloa-Aravaca;25 a 29 años;7.592;18;35;130;775;173;208;1.657;59;84;16;3.173;50;1.212;2;3.647;7;23;71;403;87;111;956;27;23;13;1.376;24;524;2;3.945;11;12;59;372;86;97;701;32;61;3;1.797;26;688;0
1 de enero de 2022;09. Moncloa-Aravaca;30 a 34 años;7.166;7;46;131;802;196;245;902;95;268;93;2.932;88;1.358;3;3.364;5;29;73;370;108;147;487;53;85;66;1.324;52;563;2;3.802;2;17;58;432;88;98;415;42;183;27;1.608;36;795;1
1 de enero de 2022;09. Moncloa-Aravaca;35 a 39 años;7.533;9;28;142;932;176;287;905;116;487;165;2.779;94;1.409;4;3.624;5;14;63;470;93;171;512;53;158;112;1.302;47;622;2;3.909;4;14;79;462;83;116;393;63;329;53;1.477;47;787;2
1 de enero de 2022;09. Moncloa-Aravaca;40 a 44 años;8.285;11;29;151;911;185;242;1.004;196;585;218;3.273;156;1.324;0;3.905;5;12;66;435;107;144;556;83;206;149;1.508;71;563;0;4.380;6;17;85;476;78;98;448;113;379;69;1.765;85;761;0
1 de enero de 2022;09. Moncloa-Aravaca;45 a 49 años;8.814;14;29;179;972;207;282;978;230;600;237;3.690;109;1.287;0;4.173;6;11;85;488;120;157;510;95;216;151;1.662;65;607;0;4.641;8;18;94;484;87;125;468;135;384;86;2.028;44;680;0
1 de enero de 2022;09. Moncloa-Aravaca;50 a 54 años;8.666;10;51;235;1.029;240;295;1.132;248;596;182;3.411;108;1.124;5;4.049;3;22;103;478;111;161;546;76;212;133;1.593;66;540;5;4.617;7;29;132;551;129;134;586;172;384;49;1.818;42;584;0
1 de enero de 2022;09. Moncloa-Aravaca;55 a 59 años;8.902;9;48;307;1.054;276;305;1.390;213;679;172;3.180;85;1.175;9;4.173;2;28;141;478;127;157;605;71;221;127;1.527;51;634;4;4.729;7;20;166;576;149;148;785;142;458;45;1.653;34;541;5
1 de enero de 2022;09. Moncloa-Aravaca;60 a 64 años;7.876;17;64;380;1.108;217;189;1.458;155;645;154;2.445;65;966;13;3.560;5;23;171;484;81;107;620;47;196;128;1.149;37;504;8;4.316;12;41;209;624;136;82;838;108;449;26;1.296;28;462;5
1 de enero de 2022;09. Moncloa-Aravaca;65 a 69 años;6.474;2;74;453;1.025;138;138;1.239;92;525;117;1.910;39;700;22;2.806;2;27;174;358;60;77;479;22;143;84;984;23;368;5;3.668;0;47;279;667;78;61;760;70;382;33;926;16;332;17
1 de enero de 2022;09. Moncloa-Aravaca;70 a 74 años;6.029;6;116;640;1.176;115;134;938;101;494;170;1.501;20;591;27;2.590;2;31;191;347;46;83;366;27;118;142;858;12;356;11;3.439;4;85;449;829;69;51;572;74;376;28;643;8;235;16
1 de enero de 2022;09. Moncloa-Aravaca;75 a 79 años;5.139;7;176;740;1.113;96;106;741;59;392;160;1.119;21;388;21;2.149;2;44;232;316;40;67;240;10;104;149;669;15;252;9;2.990;5;132;508;797;56;39;501;49;288;11;450;6;136;12
1 de enero de 2022;09. Moncloa-Aravaca;80 a 84 años;3.748;18;279;797;856;65;55;464;46;273;94;552;17;208;24;1.420;4;55;237;245;36;35;130;12;75;80;342;12;152;5;2.328;14;224;560;611;29;20;334;34;198;14;210;5;56;19
1 de enero de 2022;09. Moncloa-Aravaca;85 a 89 años;3.121;14;344;879;678;51;44;374;24;180;42;316;12;152;11;1.035;1;88;242;168;27;25;86;6;39;36;182;10;119;6;2.086;13;256;637;510;24;19;288;18;141;6;134;2;33;5
1 de enero de 2022;09. Moncloa-Aravaca;90 a 94 años;1.617;9;229;477;335;17;22;209;11;72;26;134;4;60;12;425;0;33;99;63;10;7;45;3;16;21;72;3;48;5;1.192;9;196;378;272;7;15;164;8;56;5;62;1;12;7
1 de enero de 2022;09. Moncloa-Aravaca;95 a 99 años;466;3;73;153;91;5;12;59;4;18;2;30;0;13;3;87;0;9;26;11;2;5;9;3;1;2;10;0;8;1;379;3;64;127;80;3;7;50;1;17;0;20;0;5;2
1 de enero de 2022;09. Moncloa-Aravaca;100 y más años;91;0;9;26;24;1;0;15;0;7;0;9;0;0;0;16;0;1;3;4;0;0;1;0;0;0;7;0;0;0;75;0;8;23;20;1;0;14;0;7;0;2;0;0;0
1 de enero de 2022;10. Latina;Total;188.643;823;8.797;27.334;51.660;9.757;9.155;30.686;3.134;9.648;2.843;25.771;1.291;7.507;237;85.264;258;2.883;10.507;23.817;4.977;5.371;15.425;1.201;3.150;2.178;11.311;711;3.372;103;103.379;565;5.914;16.827;27.843;4.780;3.784;15.261;1.933;6.498;665;14.460;580;4.135;134
1 de enero de 2022;10. Latina;25 a 29 años;14.664;130;218;590;3.535;810;665;3.520;192;199;50;3.384;91;1.276;4;7.066;68;133;328;1.806;445;360;1.841;95;77;24;1.316;46;524;3;7.598;62;85;262;1.729;365;305;1.679;97;122;26;2.068;45;752;1
1 de enero de 2022;10. Latina;30 a 34 años;14.872;44;281;637;3.982;807;901;2.333;255;583;180;3.341;134;1.370;24;7.263;21;162;337;2.071;454;525;1.211;117;174;126;1.417;68;565;15;7.609;23;119;300;1.911;353;376;1.122;138;409;54;1.924;66;805;9
1 de enero de 2022;10. Latina;35 a 39 años;15.754;21;210;895;4.685;893;884;2.485;326;957;346;2.758;209;1.072;13;7.705;11;123;440;2.385;490;545;1.317;131;288;247;1.173;108;437;10;8.049;10;87;455;2.300;403;339;1.168;195;669;99;1.585;101;635;3
1 de enero de 2022;10. Latina;40 a 44 años;17.274;17;170;982;4.812;968;911;3.118;500;1.188;354;3.077;292;883;2;8.424;10;92;512;2.439;520;513;1.645;197;355;258;1.354;147;380;2;8.850;7;78;470;2.373;448;398;1.473;303;833;96;1.723;145;503;0
1 de enero de 2022;10. Latina;45 a 49 años;18.341;45;209;1.129;4.764;993;1.196;3.338;522;1.298;418;3.514;185;729;1;8.873;19;94;586;2.497;558;630;1.683;200;418;280;1.478;107;322;1;9.468;26;115;543;2.267;435;566;1.655;322;880;138;2.036;78;407;0
1 de enero de 2022;10. Latina;50 a 54 años;18.424;46;246;1.203;4.931;1.374;1.449;3.369;421;1.175;365;3.064;126;650;5;8.768;20;116;603;2.469;720;806;1.635;156;345;261;1.282;69;283;3;9.656;26;130;600;2.462;654;643;1.734;265;830;104;1.782;57;367;2
1 de enero de 2022;10. Latina;55 a 59 años;17.149;43;271;1.368;4.680;1.379;1.217;3.607;328;1.056;227;2.366;93;501;13;7.827;14;115;622;2.193;629;626;1.697;102;328;196;990;52;254;9;9.322;29;156;746;2.487;750;591;1.910;226;728;31;1.376;41;247;4
1 de enero de 2022;10. Latina;60 a 64 años;14.528;47;280;1.724;4.218;874;625;3.250;231;937;187;1.642;56;438;19;6.606;14;102;769;1.913;349;394;1.525;67;309;153;758;32;219;2;7.922;33;178;955;2.305;525;231;1.725;164;628;34;884;24;219;17
1 de enero de 2022;10. Latina;65 a 69 años;11.438;37;391;2.127;3.709;479;346;2.110;153;596;111;1.071;36;244;28;5.046;14;128;820;1.452;199;243;1.038;55;237;93;582;23;150;12;6.392;23;263;1.307;2.257;280;103;1.072;98;359;18;489;13;94;16
1 de enero de 2022;10. Latina;70 a 74 años;11.033;52;690;3.083;3.585;391;303;1.292;90;565;156;639;30;127;30;4.359;18;227;1.049;1.219;164;218;622;28;204;133;361;23;80;13;6.674;34;463;2.034;2.366;227;85;670;62;361;23;278;7;47;17
1 de enero de 2022;10. Latina;75 a 79 años;12.775;63;1.192;4.480;3.995;377;283;1.027;58;499;208;439;14;110;30;4.868;17;299;1.424;1.461;194;204;525;27;166;189;263;13;74;12;7.907;46;893;3.056;2.534;183;79;502;31;333;19;176;1;36;18
1 de enero de 2022;10. Latina;80 a 84 años;10.551;95;1.647;4.178;2.629;223;216;681;30;331;162;259;10;63;27;4.298;13;478;1.453;1.065;135;185;410;15;136;147;191;10;53;7;6.253;82;1.169;2.725;1.564;88;31;271;15;195;15;68;0;10;20
1 de enero de 2022;10. Latina;85 a 89 años;7.555;106;1.693;3.172;1.478;143;108;375;15;185;59;152;9;33;27;2.851;12;511;1.064;606;93;83;203;4;75;53;104;8;25;10;4.704;94;1.182;2.108;872;50;25;172;11;110;6;48;1;8;17
1 de enero de 2022;10. Latina;90 a 94 años;3.336;66;980;1.373;510;41;43;153;11;64;19;50;6;8;12;1.087;7;246;418;197;24;34;63;7;32;17;32;5;3;2;2.249;59;734;955;313;17;9;90;4;32;2;18;1;5;10
1 de enero de 2022;10. Latina;95 a 99 años;823;11;269;339;135;5;7;23;2;13;1;13;0;3;2;202;0;54;70;42;3;5;9;0;5;1;8;0;3;2;621;11;215;269;93;2;2;14;2;8;0;5;0;0;0
1 de enero de 2022;10. Latina;100 y más años;126;0;50;54;12;0;1;5;0;2;0;2;0;0;0;21;0;3;12;2;0;0;1;0;1;0;2;0;0;0;105;0;47;42;10;0;1;4;0;1;0;0;0;0;0
1 de enero de 2022;11. Carabanchel;Total;196.586;1.051;9.072;27.649;61.157;10.251;9.557;30.888;3.608;8.983;2.522;23.949;1.274;6.382;243;89.495;360;3.165;11.330;28.894;5.189;5.506;15.223;1.467;2.896;1.877;10.120;654;2.703;111;107.091;691;5.907;16.319;32.263;5.062;4.051;15.665;2.141;6.087;645;13.829;620;3.679;132
1 de enero de 2022;11. Carabanchel;25 a 29 años;17.155;153;292;968;5.121;1.014;797;3.824;261;201;57;3.294;115;1.054;4;8.262;110;166;557;2.566;547;426;1.888;114;72;28;1.311;50;424;3;8.893;43;126;411;2.555;467;371;1.936;147;129;29;1.983;65;630;1
1 de enero de 2022;11. Carabanchel;30 a 34 años;17.255;58;383;1.010;5.474;943;959;2.683;288;573;192;3.246;165;1.248;33;8.476;38;226;539;2.776;523;538;1.403;136;184;134;1.346;83;531;19;8.779;20;157;471;2.698;420;421;1.280;152;389;58;1.900;82;717;14
1 de enero de 2022;11. Carabanchel;35 a 39 años;17.589;28;278;1.183;6.158;866;929;2.657;409;993;255;2.610;216;992;15;8.493;13;165;637;3.067;461;543;1.324;190;297;177;1.110;104;397;8;9.096;15;113;546;3.091;405;386;1.333;219;696;78;1.500;112;595;7
1 de enero de 2022;11. Carabanchel;40 a 44 años;20.417;31;230;1.358;6.817;1.059;1.113;3.551;578;1.251;354;2.955;286;831;3;9.728;18;117;708;3.429;570;599;1.777;240;390;244;1.114;157;362;3;10.689;13;113;650;3.388;489;514;1.774;338;861;110;1.841;129;469;0
1 de enero de 2022;11. Carabanchel;45 a 49 años;22.610;43;236;1.476;6.864;1.285;1.485;3.925;658;1.561;546;3.660;193;677;1;10.873;15;117;747;3.570;666;796;1.958;264;497;366;1.523;91;263;0;11.737;28;119;729;3.294;619;689;1.967;394;1.064;180;2.137;102;414;1
1 de enero de 2022;11. Carabanchel;50 a 54 años;20.777;58;311;1.541;6.614;1.453;1.558;3.565;504;1.218;341;2.981;114;516;3;10.034;29;154;757;3.300;759;895;1.723;198;398;269;1.278;60;214;0;10.743;29;157;784;3.314;694;663;1.842;306;820;72;1.703;54;302;3
1 de enero de 2022;11. Carabanchel;55 a 59 años;18.232;66;351;1.664;6.034;1.447;1.174;3.414;342;928;216;2.089;74;409;24;8.472;27;163;787;2.939;653;630;1.546;132;301;182;881;38;182;11;9.760;39;188;877;3.095;794;544;1.868;210;627;34;1.208;36;227;13
1 de enero de 2022;11. Carabanchel;60 a 64 años;14.682;65;380;1.942;4.939;841;600;2.986;241;763;150;1.379;43;327;26;6.690;22;170;834;2.265;362;361;1.409;80;237;120;637;26;155;12;7.992;43;210;1.108;2.674;479;239;1.577;161;526;30;742;17;172;14
1 de enero de 2022;11. Carabanchel;65 a 69 años;11.011;57;443;2.284;3.839;428;295;1.866;155;505;108;820;20;169;22;4.754;19;185;925;1.491;178;224;930;48;174;90;390;11;76;13;6.257;38;258;1.359;2.348;250;71;936;107;331;18;430;9;93;9
1 de enero de 2022;11. Carabanchel;70 a 74 años;9.863;67;722;3.110;3.225;359;221;1.078;66;385;114;408;23;62;23;4.063;20;237;1.143;1.194;162;168;575;25;142;97;233;18;38;11;5.800;47;485;1.967;2.031;197;53;503;41;243;17;175;5;24;12
1 de enero de 2022;11. Carabanchel;75 a 79 años;9.284;93;1.149;3.565;2.693;254;194;590;54;261;100;255;13;50;13;3.634;17;350;1.269;1.002;130;153;310;22;90;91;157;8;31;4;5.650;76;799;2.296;1.691;124;41;280;32;171;9;98;5;19;9
1 de enero de 2022;11. Carabanchel;80 a 84 años;7.552;110;1.451;3.140;1.730;176;133;395;22;169;50;126;8;23;19;2.807;13;410;1.050;685;102;104;225;12;58;43;75;5;15;10;4.745;97;1.041;2.090;1.045;74;29;170;10;111;7;51;3;8;9
1 de enero de 2022;11. Carabanchel;85 a 89 años;6.296;133;1.572;2.785;1.104;91;72;243;19;116;28;85;1;13;34;2.144;9;422;917;435;57;52;114;4;41;27;46;0;9;11;4.152;124;1.150;1.868;669;34;20;129;15;75;1;39;1;4;23
1 de enero de 2022;11. Carabanchel;90 a 94 años;3.038;69;966;1.259;463;28;24;95;10;52;10;32;3;10;17;882;8;234;368;153;15;16;34;2;14;8;17;3;5;5;2.156;61;732;891;310;13;8;61;8;38;2;15;0;5;12
1 de enero de 2022;11. Carabanchel;95 a 99 años;714;15;270;315;73;6;3;12;1;5;1;9;0;1;3;157;1;42;81;19;3;1;5;0;1;1;2;0;1;0;557;14;228;234;54;3;2;7;1;4;0;7;0;0;3
1 de enero de 2022;11. Carabanchel;100 y más años;111;5;38;49;9;1;0;4;0;2;0;0;0;0;3;26;1;7;11;3;1;0;2;0;0;0;0;0;0;1;85;4;31;38;6;0;0;2;0;2;0;0;0;0;2
1 de enero de 2022;12. Usera;Total;105.821;925;6.355;17.846;36.466;5.759;4.365;14.783;1.719;3.611;1.016;9.712;615;2.594;55;48.685;283;2.348;7.670;17.618;2.867;2.394;7.206;685;1.165;738;4.188;316;1.172;35;57.136;642;4.007;10.176;18.848;2.892;1.971;7.577;1.034;2.446;278;5.524;299;1.422;20
1 de enero de 2022;12. Usera;25 a 29 años;9.222;141;244;728;2.999;585;358;1.969;118;104;25;1.438;50;463;0;4.612;87;142;429;1.575;314;172;988;55;37;10;581;26;196;0;4.610;54;102;299;1.424;271;186;981;63;67;15;857;24;267;0
1 de enero de 2022;12. Usera;30 a 34 años;9.389;48;362;823;3.326;560;449;1.341;141;237;59;1.398;58;578;9;4.573;27;242;410;1.654;267;235;676;64;73;44;597;32;245;7;4.816;21;120;413;1.672;293;214;665;77;164;15;801;26;333;2
1 de enero de 2022;12. Usera;35 a 39 años;9.782;21;176;1.015;4.099;470;413;1.304;177;362;128;1.136;91;388;2;4.731;11;105;530;1.997;248;221;644;78;108;76;487;48;176;2;5.051;10;71;485;2.102;222;192;660;99;254;52;649;43;212;0
1 de enero de 2022;12. Usera;40 a 44 años;11.157;14;154;1.140;4.381;577;460;1.831;295;532;146;1.165;147;315;0;5.370;6;68;581;2.187;285;263;884;106;169;103;520;66;132;0;5.787;8;86;559;2.194;292;197;947;189;363;43;645;81;183;0
1 de enero de 2022;12. Usera;45 a 49 años;12.551;36;222;1.292;4.619;709;702;2.002;333;653;202;1.386;103;289;3;6.011;16;110;653;2.360;356;351;955;119;201;133;562;52;141;2;6.540;20;112;639;2.259;353;351;1.047;214;452;69;824;51;148;1
1 de enero de 2022;12. Usera;50 a 54 años;11.786;40;255;1.419;4.293;867;732;1.785;243;488;166;1.229;62;206;1;5.666;21;131;717;2.124;428;375;846;114;140;120;521;29;99;1;6.120;19;124;702;2.169;439;357;939;129;348;46;708;33;107;0
1 de enero de 2022;12. Usera;55 a 59 años;10.302;55;269;1.337;3.716;904;598;1.671;184;430;86;875;31;146;0;4.838;17;113;656;1.830;427;313;735;63;149;72;376;15;72;0;5.464;38;156;681;1.886;477;285;936;121;281;14;499;16;74;0
1 de enero de 2022;12. Usera;60 a 64 años;8.129;56;263;1.568;3.001;507;291;1.310;115;309;64;502;25;113;5;3.788;16;116;682;1.385;248;177;653;44;112;53;229;15;56;2;4.341;40;147;886;1.616;259;114;657;71;197;11;273;10;57;3
