;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
;;;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta;Total;No sabe leer ni escribir;Sin estudios;Enseñanza primaria incompleta;"Bachiller elemental, Graduado escolar, E.S.O.";Formación profesional 1er grado;Formación profesional 2º grado;"Bachiller superior, B.U.P.";Otros titulados medios;Diplomado Escuela universitaria;Arquitecto o Ingeniero técnico;"Licenciado universitario, Arquitecto o Ingeniero";Titulado estudios superiores no universitarios;Doctorado o Estudios postgraduados;Desconocido y No consta
1 de enero de 2020;04. Salamanca;25 a 29 años;11.846;23;57;96;766;163;192;1.925;107;218;82;6.072;87;2.058;0;5.174;11;34;58;399;98;95;1.070;47;78;51;2.421;43;769;0;6.672;12;23;38;367;65;97;855;60;140;31;3.651;44;1.289;0
1 de enero de 2020;04. Salamanca;30 a 34 años;11.729;4;40;127;818;168;346;1.143;144;491;192;5.776;127;2.346;7;5.361;1;30;74;419;100;196;623;60;145;132;2.554;63;960;4;6.368;3;10;53;399;68;150;520;84;346;60;3.222;64;1.386;3
1 de enero de 2020;04. Salamanca;35 a 39 años;10.636;2;21;133;903;149;273;1.182;176;688;213;4.779;164;1.952;1;5.077;2;9;63;447;78;159;674;79;226;149;2.229;91;871;0;5.559;0;12;70;456;71;114;508;97;462;64;2.550;73;1.081;1
1 de enero de 2020;04. Salamanca;40 a 44 años;10.475;9;24;120;977;197;250;1.333;252;710;219;4.655;136;1.593;0;4.965;4;6;49;452;111;145;744;114;269;151;2.111;74;735;0;5.510;5;18;71;525;86;105;589;138;441;68;2.544;62;858;0
1 de enero de 2020;04. Salamanca;45 a 49 años;9.776;10;24;140;982;189;232;1.320;240;712;204;4.312;130;1.280;1;4.528;9;6;58;455;95;130;717;67;248;128;1.931;62;622;0;5.248;1;18;82;527;94;102;603;173;464;76;2.381;68;658;1
1 de enero de 2020;04. Salamanca;50 a 54 años;9.994;14;43;224;1.066;216;311;1.499;280;783;178;4.027;123;1.226;4;4.403;9;14;86;435;114;144;637;70;284;139;1.800;70;599;2;5.591;5;29;138;631;102;167;862;210;499;39;2.227;53;627;2
1 de enero de 2020;04. Salamanca;55 a 59 años;10.230;13;47;290;1.144;239;284;1.830;252;805;176;3.805;113;1.224;8;4.557;6;20;132;468;95;138;745;75;257;136;1.789;61;631;4;5.673;7;27;158;676;144;146;1.085;177;548;40;2.016;52;593;4
1 de enero de 2020;04. Salamanca;60 a 64 años;9.422;11;91;369;1.178;150;167;1.929;183;766;145;3.269;68;1.075;21;4.023;5;37;147;427;50;78;769;45;225;114;1.541;32;542;11;5.399;6;54;222;751;100;89;1.160;138;541;31;1.728;36;533;10
1 de enero de 2020;04. Salamanca;65 a 69 años;8.145;14;74;442;1.264;139;119;1.666;174;671;195;2.557;61;747;22;3.375;7;26;142;377;33;66;571;38;174;153;1.323;35;424;6;4.770;7;48;300;887;106;53;1.095;136;497;42;1.234;26;323;16
1 de enero de 2020;04. Salamanca;70 a 74 años;7.595;4;125;602;1.352;116;136;1.495;144;678;252;2.032;54;585;20;3.105;3;41;191;356;36;73;470;25;161;213;1.156;36;339;5;4.490;1;84;411;996;80;63;1.025;119;517;39;876;18;246;15
1 de enero de 2020;04. Salamanca;75 a 79 años;6.704;16;164;729;1.408;105;93;1.300;99;525;234;1.548;31;430;22;2.602;5;40;192;316;29;40;340;28;132;202;949;25;297;7;4.102;11;124;537;1.092;76;53;960;71;393;32;599;6;133;15
1 de enero de 2020;04. Salamanca;80 a 84 años;4.927;20;259;796;1.048;66;65;958;69;380;111;849;26;261;19;1.670;4;63;170;242;21;32;205;18;90;103;510;12;196;4;3.257;16;196;626;806;45;33;753;51;290;8;339;14;65;15
1 de enero de 2020;04. Salamanca;85 a 89 años;4.428;9;309;860;1.005;58;69;853;34;317;100;579;18;202;15;1.413;1;60;168;219;16;32;195;8;78;87;370;14;163;2;3.015;8;249;692;786;42;37;658;26;239;13;209;4;39;13
1 de enero de 2020;04. Salamanca;90 a 94 años;2.465;9;208;548;607;16;30;434;15;151;43;284;8;101;11;637;0;32;88;98;8;16;74;1;29;37;171;7;76;0;1.828;9;176;460;509;8;14;360;14;122;6;113;1;25;11
1 de enero de 2020;04. Salamanca;95 a 99 años;757;4;81;191;177;6;7;123;7;41;12;73;1;27;7;165;0;12;26;26;1;4;22;0;3;11;34;1;24;1;592;4;69;165;151;5;3;101;7;38;1;39;0;3;6
1 de enero de 2020;04. Salamanca;100 y más años;130;1;25;34;27;1;3;18;2;4;0;11;0;1;3;23;1;5;7;3;0;2;2;0;0;0;3;0;0;0;107;0;20;27;24;1;1;16;2;4;0;8;0;1;3
1 de enero de 2020;05. Chamartín;Total;115.960;170;1.414;5.120;13.884;1.737;2.418;18.421;2.316;7.847;2.441;44.048;1.089;14.759;296;50.612;69;348;1.450;4.582;774;1.297;7.728;685;2.413;1.896;21.433;595;7.238;104;65.348;101;1.066;3.670;9.302;963;1.121;10.693;1.631;5.434;545;22.615;494;7.521;192
1 de enero de 2020;05. Chamartín;25 a 29 años;9.569;27;66;113;710;151;207;1.742;74;145;65;4.570;57;1.640;2;4.515;16;42;53;341;90;129;966;31;52;40;1.997;24;733;1;5.054;11;24;60;369;61;78;776;43;93;25;2.573;33;907;1
1 de enero de 2020;05. Chamartín;30 a 34 años;10.774;8;32;117;827;145;321;1.148;128;503;184;5.191;107;2.051;12;5.083;3;18;61;373;67;189;645;55;149;131;2.449;56;876;11;5.691;5;14;56;454;78;132;503;73;354;53;2.742;51;1.175;1
1 de enero de 2020;05. Chamartín;35 a 39 años;10.742;5;19;122;843;142;251;1.253;153;670;252;5.026;161;1.840;5;5.046;2;8;50;379;78;155;680;61;214;178;2.334;91;813;3;5.696;3;11;72;464;64;96;573;92;456;74;2.692;70;1.027;2
1 de enero de 2020;05. Chamartín;40 a 44 años;10.790;5;27;114;846;134;226;1.323;235;723;211;5.038;153;1.754;1;5.054;1;11;49;366;76;118;736;89;231;163;2.345;80;789;0;5.736;4;16;65;480;58;108;587;146;492;48;2.693;73;965;1
1 de enero de 2020;05. Chamartín;45 a 49 años;10.464;14;28;143;887;175;227;1.205;333;767;236;4.870;158;1.420;1;4.870;6;9;57;382;94;113;624;110;289;152;2.263;87;683;1;5.594;8;19;86;505;81;114;581;223;478;84;2.607;71;737;0
1 de enero de 2020;05. Chamartín;50 a 54 años;9.934;21;45;203;968;188;247;1.458;348;758;172;4.150;108;1.264;4;4.550;10;9;84;419;89;130;680;93;288;122;1.953;52;617;4;5.384;11;36;119;549;99;117;778;255;470;50;2.197;56;647;0
1 de enero de 2020;05. Chamartín;55 a 59 años;10.014;20;40;250;1.117;204;230;1.868;266;766;196;3.771;68;1.205;13;4.413;14;11;97;431;88;101;786;71;251;144;1.785;38;590;6;5.601;6;29;153;686;116;129;1.082;195;515;52;1.986;30;615;7
1 de enero de 2020;05. Chamartín;60 a 64 años;9.230;11;67;307;1.111;142;155;1.839;214;712;178;3.317;77;1.072;28;4.018;3;25;139;401;48;70;743;61;221;141;1.559;44;554;9;5.212;8;42;168;710;94;85;1.096;153;491;37;1.758;33;518;19
1 de enero de 2020;05. Chamartín;65 a 69 años;7.960;8;82;389;1.159;93;144;1.682;190;674;188;2.533;47;736;35;3.382;4;30;130;331;36;64;616;43;192;153;1.352;28;389;14;4.578;4;52;259;828;57;80;1.066;147;482;35;1.181;19;347;21
1 de enero de 2020;05. Chamartín;70 a 74 años;7.776;7;110;516;1.421;118;119;1.499;133;717;266;2.133;50;633;54;3.178;3;33;158;304;38;70;450;27;176;237;1.280;24;361;17;4.598;4;77;358;1.117;80;49;1.049;106;541;29;853;26;272;37
1 de enero de 2020;05. Chamartín;75 a 79 años;6.626;12;141;589;1.283;92;105;1.289;88;588;232;1.625;55;478;49;2.593;3;26;149;275;29;59;293;19;144;202;1.023;36;323;12;4.033;9;115;440;1.008;63;46;996;69;444;30;602;19;155;37
1 de enero de 2020;05. Chamartín;80 a 84 años;4.834;8;202;719;1.052;65;75;901;62;366;126;886;20;318;34;1.728;2;47;156;227;19;43;235;12;78;115;530;15;236;13;3.106;6;155;563;825;46;32;666;50;288;11;356;5;82;21
1 de enero de 2020;05. Chamartín;85 a 89 años;4.216;13;281;776;960;59;62;735;56;287;86;647;15;212;27;1.365;1;42;153;221;15;28;171;8;79;78;391;10;162;6;2.851;12;239;623;739;44;34;564;48;208;8;256;5;50;21
1 de enero de 2020;05. Chamartín;90 a 94 años;2.214;7;187;535;516;23;35;347;27;124;41;228;11;108;25;612;0;25;81;96;5;22;77;4;33;33;137;8;85;6;1.602;7;162;454;420;18;13;270;23;91;8;91;3;23;19
1 de enero de 2020;05. Chamartín;95 a 99 años;713;2;75;204;152;6;11;116;8;41;7;57;2;26;6;179;0;11;31;28;2;3;20;1;14;7;34;2;25;1;534;2;64;173;124;4;8;96;7;27;0;23;0;1;5
1 de enero de 2020;05. Chamartín;100 y más años;104;2;12;23;32;0;3;16;1;6;1;6;0;2;0;26;1;1;2;8;0;3;6;0;2;0;1;0;2;0;78;1;11;21;24;0;0;10;1;4;1;5;0;0;0
1 de enero de 2020;06. Tetuán;Total;129.351;466;4.101;12.941;29.758;4.041;4.336;19.279;2.481;6.821;2.417;30.545;1.097;10.875;193;57.197;147;1.313;4.875;12.762;2.027;2.447;8.708;856;2.060;1.783;14.329;593;5.228;69;72.154;319;2.788;8.066;16.996;2.014;1.889;10.571;1.625;4.761;634;16.216;504;5.647;124
1 de enero de 2020;06. Tetuán;25 a 29 años;13.543;51;143;416;2.529;367;471;2.315;134;232;84;4.626;130;2.044;1;6.303;34;82;228;1.174;198;261;1.123;57;83;48;2.006;60;948;1;7.240;17;61;188;1.355;169;210;1.192;77;149;36;2.620;70;1.096;0
1 de enero de 2020;06. Tetuán;30 a 34 años;14.733;11;135;500;2.883;413;647;1.798;243;644;303;4.724;149;2.273;10;6.941;5;71;256;1.340;233;397;857;85;181;210;2.206;77;1.017;6;7.792;6;64;244;1.543;180;250;941;158;463;93;2.518;72;1.256;4
1 de enero de 2020;06. Tetuán;35 a 39 años;14.198;15;105;516;3.302;406;536;2.045;316;731;388;4.082;187;1.568;1;6.804;5;56;251;1.552;209;299;1.021;124;226;276;1.970;110;704;1;7.394;10;49;265;1.750;197;237;1.024;192;505;112;2.112;77;864;0
1 de enero de 2020;06. Tetuán;40 a 44 años;12.907;20;123;665;3.116;429;492;1.905;374;828;317;3.399;168;1.069;2;6.238;8;53;325;1.478;237;298;986;136;282;226;1.584;99;525;1;6.669;12;70;340;1.638;192;194;919;238;546;91;1.815;69;544;1
1 de enero de 2020;06. Tetuán;45 a 49 años;11.801;27;132;659;3.037;428;465;1.796;324;763;256;3.028;125;761;0;5.553;14;55;309;1.498;224;266;906;105;242;180;1.342;59;353;0;6.248;13;77;350;1.539;204;199;890;219;521;76;1.686;66;408;0
1 de enero de 2020;06. Tetuán;50 a 54 años;11.339;23;136;788;2.913;551;546;1.821;311;691;177;2.574;85;719;4;5.164;7;57;357;1.331;287;267;848;113;215;130;1.160;41;349;2;6.175;16;79;431;1.582;264;279;973;198;476;47;1.414;44;370;2
1 de enero de 2020;06. Tetuán;55 a 59 años;10.626;31;171;847;2.723;469;404;1.972;232;641;179;2.233;66;642;16;4.721;16;66;373;1.243;194;184;894;67;212;138;978;36;314;6;5.905;15;105;474;1.480;275;220;1.078;165;429;41;1.255;30;328;10
1 de enero de 2020;06. Tetuán;60 a 64 años;9.481;38;204;1.047;2.263;309;233;1.816;207;593;131;1.920;67;634;19;4.063;15;69;439;965;115;138;754;68;182;102;857;38;312;9;5.418;23;135;608;1.298;194;95;1.062;139;411;29;1.063;29;322;10
1 de enero de 2020;06. Tetuán;65 a 69 años;7.282;27;246;1.046;1.826;183;166;1.210;110;481;138;1.400;38;391;20;3.018;8;94;388;641;80;102;501;28;141;104;705;22;199;5;4.264;19;152;658;1.185;103;64;709;82;340;34;695;16;192;15
1 de enero de 2020;06. Tetuán;70 a 74 años;6.400;31;334;1.207;1.526;175;140;878;106;418;148;1.083;31;291;32;2.583;13;105;433;492;84;79;331;39;91;125;611;17;151;12;3.817;18;229;774;1.034;91;61;547;67;327;23;472;14;140;20
1 de enero de 2020;06. Tetuán;75 a 79 años;5.676;42;421;1.431;1.414;118;87;676;52;331;131;741;17;195;20;2.155;9;120;476;446;55;58;207;15;76;112;435;12;127;7;3.521;33;301;955;968;63;29;469;37;255;19;306;5;68;13
1 de enero de 2020;06. Tetuán;80 a 84 años;4.411;70;605;1.374;916;84;56;445;37;205;75;364;19;139;22;1.561;8;179;407;269;49;39;117;10;56;64;229;13;116;5;2.850;62;426;967;647;35;17;328;27;149;11;135;6;23;17
1 de enero de 2020;06. Tetuán;85 a 89 años;4.146;50;757;1.434;810;83;61;357;22;165;55;230;8;89;25;1.331;4;191;407;217;50;41;98;6;50;43;144;5;66;9;2.815;46;566;1.027;593;33;20;259;16;115;12;86;3;23;16
1 de enero de 2020;06. Tetuán;90 a 94 años;2.176;24;467;768;387;21;25;184;12;77;28;116;4;47;16;620;1;97;184;93;10;14;52;2;19;20;86;2;37;3;1.556;23;370;584;294;11;11;132;10;58;8;30;2;10;13
1 de enero de 2020;06. Tetuán;95 a 99 años;562;6;105;216;102;5;7;52;1;21;7;21;3;12;4;129;0;17;37;21;2;4;11;1;4;5;14;2;9;2;433;6;88;179;81;3;3;41;0;17;2;7;1;3;2
1 de enero de 2020;06. Tetuán;100 y más años;70;0;17;27;11;0;0;9;0;0;0;4;0;1;1;13;0;1;5;2;0;0;2;0;0;0;2;0;1;0;57;0;16;22;9;0;0;7;0;0;0;2;0;0;1
1 de enero de 2020;07. Chamberí;Total;115.121;158;1.589;5.803;14.777;2.025;2.443;16.686;1.959;7.590;2.126;42.225;1.132;16.450;158;49.425;55;407;1.715;5.378;918;1.322;7.070;680;2.182;1.590;19.665;617;7.769;57;65.696;103;1.182;4.088;9.399;1.107;1.121;9.616;1.279;5.408;536;22.560;515;8.681;101
1 de enero de 2020;07. Chamberí;25 a 29 años;11.926;19;55;73;880;151;266;1.736;76;222;65;5.788;86;2.509;0;5.442;12;33;37;451;86;159;1.013;35;74;33;2.422;38;1.049;0;6.484;7;22;36;429;65;107;723;41;148;32;3.366;48;1.460;0
1 de enero de 2020;07. Chamberí;30 a 34 años;12.133;5;44;109;920;183;319;1.101;129;525;202;5.785;134;2.669;8;5.672;3;23;56;435;114;196;590;59;161;137;2.711;65;1.118;4;6.461;2;21;53;485;69;123;511;70;364;65;3.074;69;1.551;4
1 de enero de 2020;07. Chamberí;35 a 39 años;10.716;4;23;130;997;182;295;1.092;181;607;251;4.623;177;2.154;0;5.118;2;5;64;503;102;173;622;98;228;181;2.106;95;939;0;5.598;2;18;66;494;80;122;470;83;379;70;2.517;82;1.215;0
1 de enero de 2020;07. Chamberí;40 a 44 años;10.068;7;23;135;1.005;171;245;1.191;216;628;218;4.397;178;1.653;1;4.874;4;15;66;472;106;153;673;101;241;154;2.047;101;740;1;5.194;3;8;69;533;65;92;518;115;387;64;2.350;77;913;0
1 de enero de 2020;07. Chamberí;45 a 49 años;9.250;3;33;183;1.024;195;241;1.138;272;680;199;3.857;127;1.296;2;4.374;2;14;76;496;99;137;620;103;246;134;1.787;63;596;1;4.876;1;19;107;528;96;104;518;169;434;65;2.070;64;700;1
1 de enero de 2020;07. Chamberí;50 a 54 años;8.984;12;49;234;1.090;253;243;1.300;251;717;130;3.424;96;1.182;3;4.071;4;16;102;506;112;119;624;86;254;89;1.519;57;580;3;4.913;8;33;132;584;141;124;676;165;463;41;1.905;39;602;0
1 de enero de 2020;07. Chamberí;55 a 59 años;9.265;13;53;320;1.183;247;211;1.600;221;696;161;3.299;70;1.180;11;4.075;8;19;136;548;80;91;697;65;229;125;1.463;30;577;7;5.190;5;34;184;635;167;120;903;156;467;36;1.836;40;603;4
1 de enero de 2020;07. Chamberí;60 a 64 años;8.924;15;53;405;1.182;163;154;1.724;163;672;113;3.034;76;1.144;26;3.754;4;19;158;444;59;70;703;45;182;81;1.384;44;549;12;5.170;11;34;247;738;104;84;1.021;118;490;32;1.650;32;595;14
1 de enero de 2020;07. Chamberí;65 a 69 años;8.013;8;68;444;1.188;119;135;1.467;150;702;161;2.589;52;912;18;3.212;4;19;159;364;40;63;500;35;158;118;1.251;33;462;6;4.801;4;49;285;824;79;72;967;115;544;43;1.338;19;450;12
1 de enero de 2020;07. Chamberí;70 a 74 años;7.453;12;123;596;1.318;125;105;1.230;109;685;203;2.197;48;686;16;3.000;3;36;199;337;41;60;371;22;146;168;1.178;31;399;9;4.453;9;87;397;981;84;45;859;87;539;35;1.019;17;287;7
1 de enero de 2020;07. Chamberí;75 a 79 años;6.364;14;200;719;1.302;89;95;1.093;78;566;191;1.516;32;450;19;2.361;3;60;196;286;28;43;278;9;113;172;856;22;291;4;4.003;11;140;523;1.016;61;52;815;69;453;19;660;10;159;15
1 de enero de 2020;07. Chamberí;80 a 84 años;4.505;13;218;762;972;58;45;802;48;358;116;790;23;285;15;1.494;2;49;191;222;22;23;152;12;53;103;435;17;207;6;3.011;11;169;571;750;36;22;650;36;305;13;355;6;78;9
1 de enero de 2020;07. Chamberí;85 a 89 años;4.201;22;321;883;950;43;51;691;41;313;80;572;20;197;17;1.203;2;54;166;186;11;16;147;5;57;65;326;11;155;2;2.998;20;267;717;764;32;35;544;36;256;15;246;9;42;15
1 de enero de 2020;07. Chamberí;90 a 94 años;2.382;9;219;552;549;33;25;391;19;170;29;260;11;102;13;599;1;35;85;94;15;12;63;4;35;25;140;9;80;1;1.783;8;184;467;455;18;13;328;15;135;4;120;2;22;12
1 de enero de 2020;07. Chamberí;95 a 99 años;777;1;84;212;180;8;9;115;4;43;5;80;2;29;5;147;0;5;21;24;3;6;16;1;5;5;34;1;25;1;630;1;79;191;156;5;3;99;3;38;0;46;1;4;4
1 de enero de 2020;07. Chamberí;100 y más años;160;1;23;46;37;5;4;15;1;6;2;14;0;2;4;29;1;5;3;10;0;1;1;0;0;0;6;0;2;0;131;0;18;43;27;5;3;14;1;6;2;8;0;0;4
1 de enero de 2020;08. Fuencarral-El Pardo;Total;185.680;604;5.561;15.687;31.944;6.118;7.053;27.587;3.559;12.909;4.690;52.050;1.460;16.333;125;84.942;172;1.791;5.706;13.876;3.141;4.137;13.336;1.311;4.028;3.652;25.150;800;7.787;55;100.738;432;3.770;9.981;18.068;2.977;2.916;14.251;2.248;8.881;1.038;26.900;660;8.546;70
1 de enero de 2020;08. Fuencarral-El Pardo;25 a 29 años;12.492;54;162;260;1.731;451;423;2.636;133;226;74;4.819;69;1.454;0;6.074;38;99;138;920;255;240;1.503;69;78;45;2.021;30;638;0;6.418;16;63;122;811;196;183;1.133;64;148;29;2.798;39;816;0
1 de enero de 2020;08. Fuencarral-El Pardo;30 a 34 años;14.959;7;146;305;2.214;583;786;1.894;200;958;321;5.388;141;2.008;8;7.170;6;89;191;1.171;329;451;1.046;82;265;220;2.484;70;759;7;7.789;1;57;114;1.043;254;335;848;118;693;101;2.904;71;1.249;1
1 de enero de 2020;08. Fuencarral-El Pardo;35 a 39 años;18.488;13;75;302;2.398;547;769;2.387;449;1.381;522;7.027;263;2.352;3;8.861;6;41;165;1.233;304;473;1.320;204;397;381;3.205;146;984;2;9.627;7;34;137;1.165;243;296;1.067;245;984;141;3.822;117;1.368;1
1 de enero de 2020;08. Fuencarral-El Pardo;40 a 44 años;22.175;30;67;337;2.522;648;878;2.959;581;1.835;739;8.789;316;2.474;0;10.634;16;31;170;1.370;355;476;1.638;229;592;499;3.960;168;1.130;0;11.541;14;36;167;1.152;293;402;1.321;352;1.243;240;4.829;148;1.344;0
1 de enero de 2020;08. Fuencarral-El Pardo;45 a 49 años;20.276;32;58;384;2.579;731;912;2.759;654;1.629;614;7.586;255;2.083;0;9.909;11;28;193;1.332;424;516;1.418;231;560;438;3.630;129;999;0;10.367;21;30;191;1.247;307;396;1.341;423;1.069;176;3.956;126;1.084;0
1 de enero de 2020;08. Fuencarral-El Pardo;50 a 54 años;16.448;42;108;518;2.596;788;1.013;2.535;491;1.290;420;4.991;124;1.528;4;7.888;18;54;249;1.308;402;569;1.177;172;426;313;2.369;71;758;2;8.560;24;54;269;1.288;386;444;1.358;319;864;107;2.622;53;770;2
1 de enero de 2020;08. Fuencarral-El Pardo;55 a 59 años;15.008;30;129;703;2.702;766;757;2.967;329;1.112;340;3.810;81;1.270;12;6.819;7;46;327;1.170;349;399;1.322;108;346;267;1.825;46;605;2;8.189;23;83;376;1.532;417;358;1.645;221;766;73;1.985;35;665;10
1 de enero de 2020;08. Fuencarral-El Pardo;60 a 64 años;13.670;39;199;1.091;2.838;431;379;2.855;251;1.121;271;3.044;63;1.068;20;5.984;17;83;447;1.105;165;216;1.163;66;349;229;1.554;40;539;11;7.686;22;116;644;1.733;266;163;1.692;185;772;42;1.490;23;529;9
1 de enero de 2020;08. Fuencarral-El Pardo;65 a 69 años;12.703;26;330;1.628;3.072;348;332;2.285;174;988;322;2.383;45;754;16;5.453;5;121;576;1.034;147;217;944;48;280;290;1.322;27;436;6;7.250;21;209;1.052;2.038;201;115;1.341;126;708;32;1.061;18;318;10
1 de enero de 2020;08. Fuencarral-El Pardo;70 a 74 años;13.406;51;595;2.322;3.452;348;338;1.887;133;988;497;2.094;43;636;22;5.773;14;183;777;1.149;150;229;762;42;280;445;1.319;25;389;9;7.633;37;412;1.545;2.303;198;109;1.125;91;708;52;775;18;247;13
1 de enero de 2020;08. Fuencarral-El Pardo;75 a 79 años;10.695;45;805;2.591;2.720;217;242;1.208;85;719;365;1.242;31;398;27;4.725;11;271;890;964;115;179;531;30;233;337;837;23;294;10;5.970;34;534;1.701;1.756;102;63;677;55;486;28;405;8;104;17
1 de enero de 2020;08. Fuencarral-El Pardo;80 a 84 años;7.148;91;1.065;2.214;1.610;140;123;640;53;356;135;529;21;165;6;2.944;7;309;753;607;81;94;284;23;124;125;375;19;140;3;4.204;84;756;1.461;1.003;59;29;356;30;232;10;154;2;25;3
1 de enero de 2020;08. Fuencarral-El Pardo;85 a 89 años;5.137;88;1.041;1.832;1.002;91;67;371;15;210;54;254;6;100;6;1.877;10;281;551;362;53;53;161;4;75;49;189;5;82;2;3.260;78;760;1.281;640;38;14;210;11;135;5;65;1;18;4
1 de enero de 2020;08. Fuencarral-El Pardo;90 a 94 años;2.353;43;572;911;405;25;25;162;6;70;15;84;1;34;0;678;5;122;221;126;10;20;57;1;19;13;56;1;27;0;1.675;38;450;690;279;15;5;105;5;51;2;28;0;7;0
1 de enero de 2020;08. Fuencarral-El Pardo;95 a 99 años;625;11;179;255;89;4;6;36;5;22;1;7;1;9;0;140;1;30;53;25;2;3;9;2;4;1;3;0;7;0;485;10;149;202;64;2;3;27;3;18;0;4;1;2;0
1 de enero de 2020;08. Fuencarral-El Pardo;100 y más años;97;2;30;34;14;0;3;6;0;4;0;3;0;0;1;13;0;3;5;0;0;2;1;0;0;0;1;0;0;1;84;2;27;29;14;0;1;5;0;4;0;2;0;0;0
1 de enero de 2020;09. Moncloa-Aravaca;Total;92.343;171;1.928;6.550;13.555;2.222;2.537;13.732;1.637;6.239;1.987;29.872;843;10.894;176;41.280;61;540;2.218;5.389;1.082;1.491;6.250;571;1.946;1.495;14.282;475;5.408;72;51.063;110;1.388;4.332;8.166;1.140;1.046;7.482;1.066;4.293;492;15.590;368;5.486;104
1 de enero de 2020;09. Moncloa-Aravaca;25 a 29 años;7.731;14;44;128;806;201;179;1.583;65;165;47;3.396;56;1.045;2;3.581;10;33;68;384;100;119;883;30;56;30;1.412;30;424;2;4.150;4;11;60;422;101;60;700;35;109;17;1.984;26;621;0
1 de enero de 2020;09. Moncloa-Aravaca;30 a 34 años;7.157;8;43;157;912;182;289;936;85;403;148;2.761;86;1.141;6;3.376;4;24;75;440;88;175;521;42;116;101;1.256;50;481;3;3.781;4;19;82;472;94;114;415;43;287;47;1.505;36;660;3
1 de enero de 2020;09. Moncloa-Aravaca;35 a 39 años;8.006;10;23;167;975;204;266;1.017;167;608;212;2.968;132;1.255;2;3.861;6;13;84;499;112;170;573;76;210;152;1.367;65;532;2;4.145;4;10;83;476;92;96;444;91;398;60;1.601;67;723;0
1 de enero de 2020;09. Moncloa-Aravaca;40 a 44 años;8.670;13;31;165;962;200;259;1.078;215;594;254;3.498;140;1.261;0;4.135;5;13;80;492;113;151;581;86;209;165;1.604;65;571;0;4.535;8;18;85;470;87;108;497;129;385;89;1.894;75;690;0
1 de enero de 2020;09. Moncloa-Aravaca;45 a 49 años;8.843;14;38;223;1.046;217;272;1.048;247;660;199;3.640;102;1.136;1;4.195;7;10;92;511;121;158;563;103;236;129;1.661;59;544;1;4.648;7;28;131;535;96;114;485;144;424;70;1.979;43;592;0
1 de enero de 2020;09. Moncloa-Aravaca;50 a 54 años;9.206;13;60;270;1.085;281;338;1.342;239;652;200;3.457;94;1.165;10;4.275;5;31;125;507;134;178;617;68;227;142;1.602;53;578;8;4.931;8;29;145;578;147;160;725;171;425;58;1.855;41;587;2
1 de enero de 2020;09. Moncloa-Aravaca;55 a 59 años;8.637;14;61;344;1.167;281;277;1.414;183;667;180;2.865;82;1.095;7;4.001;6;23;157;520;122;145;603;52;216;141;1.385;49;579;3;4.636;8;38;187;647;159;132;811;131;451;39;1.480;33;516;4
1 de enero de 2020;09. Moncloa-Aravaca;60 a 64 años;7.550;15;71;405;1.135;195;137;1.466;133;630;135;2.283;41;880;24;3.428;5;27;173;478;76;89;612;36;194;108;1.131;26;464;9;4.122;10;44;232;657;119;48;854;97;436;27;1.152;15;416;15
1 de enero de 2020;09. Moncloa-Aravaca;65 a 69 años;6.296;4;94;557;1.129;122;148;1.128;91;508;138;1.681;33;633;30;2.743;2;35;204;358;52;77;444;24;143;112;904;19;356;13;3.553;2;59;353;771;70;71;684;67;365;26;777;14;277;17
1 de enero de 2020;09. Moncloa-Aravaca;70 a 74 años;6.144;7;144;739;1.275;108;126;929;91;482;200;1.456;22;545;20;2.659;3;40;229;380;46;81;358;24;115;174;858;17;326;8;3.485;4;104;510;895;62;45;571;67;367;26;598;5;219;12
1 de enero de 2020;09. Moncloa-Aravaca;75 a 79 años;4.995;14;227;863;1.116;96;97;678;50;379;144;954;18;333;26;2.032;1;57;271;309;52;61;208;9;107;131;571;13;236;6;2.963;13;170;592;807;44;36;470;41;272;13;383;5;97;20
